order_id,session_id,client_id,address_id,store_id,city,platform,order_created_at,order_date,delivery_slot_start,items_count,gross_merchandise_value,discount_type,discount_amount,delivery_fee,service_fee,paid_amount,payment_method,campaign_id,experiment_group,is_marketing_touched
O000001299,SESS000008572,C002108,A0014609,S027,Екатеринбург,web,2025-11-11 11:35:24,2025-11-11,2025-11-11 15:00:00,6,2673.07,none,0.0,149,53.46,2875.53,card,,no_campaign,0
O000001303,SESS000008592,C005173,A0010616,S049,Москва,ios,2025-11-11 11:41:00,2025-11-11,2025-11-11 13:00:00,10,2025.66,none,0.0,0,40.51,2066.17,card,,no_campaign,0
O000001268,SESS000008384,C000737,A0012559,S011,Москва,ios,2025-11-11 11:41:09,2025-11-11,2025-11-11 20:00:00,13,3200.05,none,0.0,149,48.0,3397.05,card,,no_campaign,0
O000001247,SESS000008194,C001959,A0007149,S080,Санкт-Петербург,ios,2025-11-11 11:41:38,2025-11-11,2025-11-11 13:00:00,10,905.95,fixed_amount,500.0,149,13.59,568.54,card,,no_campaign,0
O000001333,SESS000008784,C006286,A0000228,S076,Санкт-Петербург,android,2025-11-11 12:02:32,2025-11-11,2025-11-11 22:00:00,6,2729.65,none,0.0,0,40.94,2770.59,card,,no_campaign,0
O000001345,SESS000008883,C002671,A0012874,S028,Санкт-Петербург,android,2025-11-11 12:15:22,2025-11-11,2025-11-11 17:00:00,13,3197.97,none,0.0,99,47.97,3344.94,card,,no_campaign,0
O000001292,SESS000008544,C005098,A0002062,S066,Москва,ios,2025-11-11 12:26:37,2025-11-11,2025-11-11 16:00:00,18,2943.64,none,0.0,99,44.15,3086.79,card,,no_campaign,0
O000001279,SESS000008463,C002734,A0009690,S023,Новосибирск,android,2025-11-11 12:28:52,2025-11-11,2025-11-11 10:00:00,11,2199.53,percent,153.97,149,0.0,2194.56,card,,no_campaign,0
O000001237,SESS000008138,C002001,A0008293,S076,Москва,ios,2025-11-11 12:33:04,2025-11-11,2025-11-11 16:00:00,9,1865.7,none,0.0,149,37.31,2052.01,card,,no_campaign,0
O000001316,SESS000008697,C006341,A0004646,S045,Москва,ios,2025-11-11 12:57:44,2025-11-11,2025-11-11 13:00:00,19,2351.24,fixed_amount,200.0,199,47.02,2397.26,card,,no_campaign,0
O000001261,SESS000008334,C000871,A0004836,S010,Москва,android,2025-11-11 13:04:17,2025-11-11,2025-11-11 18:00:00,5,1509.13,none,0.0,149,30.18,1688.31,card,,no_campaign,0
O000001287,SESS000008527,C006826,A0007829,S029,Казань,android,2025-11-11 13:22:37,2025-11-11,2025-11-11 14:00:00,11,3285.46,fixed_amount,200.0,99,49.28,3233.74,card,,no_campaign,0
O000001270,SESS000008399,C001895,A0013106,S073,Санкт-Петербург,ios,2025-11-11 13:24:24,2025-11-11,2025-11-11 15:00:00,9,2193.64,fixed_amount,300.0,149,32.9,2075.54,card,,no_campaign,0
O000001285,SESS000008517,C000272,A0002196,S003,Казань,ios,2025-11-11 13:49:22,2025-11-11,2025-11-11 11:00:00,15,3419.44,none,0.0,99,0.0,3518.44,card,,no_campaign,0
O000001296,SESS000008558,C002314,A0011253,S037,Санкт-Петербург,android,2025-11-11 13:54:23,2025-11-11,2025-11-11 11:00:00,12,2468.87,none,0.0,149,49.38,2667.25,sbp,,no_campaign,0
O000001262,SESS000008341,C000524,A0002922,S002,Екатеринбург,ios,2025-11-11 13:56:37,2025-11-11,2025-11-11 18:00:00,9,3425.71,none,0.0,199,51.39,3676.1,card,,no_campaign,0
O000001318,SESS000008704,C005488,A0008131,S010,Санкт-Петербург,ios,2025-11-11 14:08:34,2025-11-11,2025-11-11 19:00:00,7,2605.48,none,0.0,99,39.08,2743.56,card,,no_campaign,0
O000001344,SESS000008877,C006813,A0007497,S013,Москва,ios,2025-11-11 14:13:02,2025-11-11,2025-11-11 14:00:00,10,4118.17,none,0.0,0,0.0,4118.17,card,,no_campaign,0
O000001254,SESS000008266,C000261,A0007637,S048,Санкт-Петербург,ios,2025-11-11 14:13:59,2025-11-11,2025-11-11 21:00:00,17,2519.44,none,0.0,0,50.39,2569.83,card,,no_campaign,0
O000001342,SESS000008872,C001092,A0011208,S021,Санкт-Петербург,ios,2025-11-11 14:19:13,2025-11-11,2025-11-11 20:00:00,7,1486.84,none,0.0,149,0.0,1635.84,card,,no_campaign,0
O000001256,SESS000008270,C004397,A0008071,S055,Москва,android,2025-11-11 14:32:23,2025-11-11,2025-11-11 17:00:00,10,3264.34,percent,228.5,149,48.97,3233.8,sbp,,no_campaign,0
O000001298,SESS000008570,C002620,A0004919,S043,Москва,android,2025-11-11 14:34:22,2025-11-11,2025-11-11 11:00:00,9,2075.4,none,0.0,99,41.51,2215.91,card,,no_campaign,0
O000001335,SESS000008803,C007934,A0005353,S046,Москва,ios,2025-11-11 14:35:17,2025-11-11,2025-11-11 12:00:00,7,2173.43,percent,152.14,199,43.47,2263.76,card,,no_campaign,0
O000001264,SESS000008364,C005847,A0013972,S011,Москва,ios,2025-11-11 14:45:10,2025-11-11,2025-11-11 19:00:00,15,2295.41,none,0.0,199,0.0,2494.41,card,,no_campaign,0
O000001306,SESS000008610,C006957,A0007643,S067,Санкт-Петербург,web,2025-11-11 15:00:16,2025-11-11,2025-11-11 14:00:00,10,550.0,none,0.0,199,8.25,757.25,card,,no_campaign,0
O000001252,SESS000008232,C002338,A0003363,S028,Москва,web,2025-11-11 15:02:57,2025-11-11,2025-11-11 16:00:00,8,1584.84,none,0.0,149,0.0,1733.84,card,,no_campaign,0
O000001341,SESS000008858,C006948,A0000458,S012,Москва,ios,2025-11-11 15:08:19,2025-11-11,2025-11-11 14:00:00,11,3045.61,none,0.0,149,60.91,3255.52,card,,no_campaign,0
O000001334,SESS000008795,C004169,A0013297,S072,Москва,ios,2025-11-11 15:11:14,2025-11-11,2025-11-11 15:00:00,10,4649.6,none,0.0,0,0.0,4649.6,sbp,,no_campaign,0
O000001278,SESS000008461,C004458,A0001969,S080,Москва,web,2025-11-11 15:15:43,2025-11-11,2025-11-11 10:00:00,7,3377.56,percent,506.63,99,0.0,2969.92,sbp,,no_campaign,0
O000001263,SESS000008344,C005456,A0012676,S043,Москва,android,2025-11-11 15:17:37,2025-11-11,2025-11-11 14:00:00,6,1313.23,none,0.0,99,19.7,1431.93,card,,no_campaign,0
O000001300,SESS000008575,C002312,A0005983,S051,Екатеринбург,android,2025-11-11 15:19:37,2025-11-11,2025-11-11 13:00:00,13,2932.16,none,0.0,149,43.98,3125.14,sbp,,no_campaign,0
O000001327,SESS000008748,C007640,A0009003,S074,Москва,ios,2025-11-11 15:20:04,2025-11-11,2025-11-11 14:00:00,8,2506.53,fixed_amount,150.0,149,50.13,2555.66,card,,no_campaign,0
O000001259,SESS000008286,C000034,A0011367,S023,Новосибирск,android,2025-11-11 15:24:04,2025-11-11,2025-11-11 22:00:00,8,3883.6,percent,194.18,149,58.25,3896.67,card,,no_campaign,0
O000001314,SESS000008675,C004432,A0004838,S054,Санкт-Петербург,android,2025-11-11 15:31:28,2025-11-11,2025-11-11 19:00:00,10,1723.15,none,0.0,149,25.85,1898.0,card,,no_campaign,0
O000001255,SESS000008267,C001608,A0000575,S043,Казань,android,2025-11-11 15:35:06,2025-11-11,2025-11-11 13:00:00,7,1544.89,none,0.0,199,0.0,1743.89,card,,no_campaign,0
O000001309,SESS000008635,C000510,A0014011,S053,Санкт-Петербург,android,2025-11-11 16:07:51,2025-11-11,2025-11-11 17:00:00,6,3993.27,none,0.0,0,59.9,4053.17,sbp,,no_campaign,0
O000001258,SESS000008283,C007054,A0014215,S002,Москва,ios,2025-11-11 16:14:08,2025-11-11,2025-11-11 19:00:00,7,1334.44,none,0.0,149,0.0,1483.44,card,,no_campaign,0
O000001277,SESS000008457,C007995,A0009639,S029,Москва,ios,2025-11-11 16:14:28,2025-11-11,2025-11-11 14:00:00,8,2753.3,free_delivery,0.0,0,55.07,2808.37,card,,no_campaign,0
O000001272,SESS000008412,C004066,A0004940,S080,Москва,android,2025-11-11 16:14:49,2025-11-11,2025-11-11 13:00:00,12,2938.03,fixed_amount,150.0,0,58.76,2846.79,cash,,no_campaign,0
O000001311,SESS000008655,C002453,A0012575,S026,Санкт-Петербург,ios,2025-11-11 16:15:07,2025-11-11,2025-11-11 18:00:00,9,3152.78,fixed_amount,200.0,0,0.0,2952.78,card,,no_campaign,0
O000001310,SESS000008646,C005591,A0000413,S068,Москва,web,2025-11-11 16:17:53,2025-11-11,2025-11-11 10:00:00,7,4470.33,none,0.0,149,0.0,4619.33,sbp,,no_campaign,0
O000001276,SESS000008454,C007152,A0008403,S054,Москва,ios,2025-11-11 16:20:00,2025-11-11,2025-11-11 13:00:00,13,3879.14,fixed_amount,300.0,99,0.0,3678.14,card,,no_campaign,0
O000001250,SESS000008212,C002382,A0002505,S022,Екатеринбург,ios,2025-11-11 16:33:38,2025-11-11,2025-11-11 12:00:00,9,2221.13,fixed_amount,500.0,149,33.32,1903.45,card,,no_campaign,0
O000001319,SESS000008709,C005472,A0007572,S014,Москва,android,2025-11-11 16:36:59,2025-11-11,2025-11-11 13:00:00,11,2825.18,none,0.0,99,42.38,2966.56,card,,no_campaign,0
O000001289,SESS000008531,C007104,A0013879,S065,Санкт-Петербург,android,2025-11-11 17:14:57,2025-11-11,2025-11-11 13:00:00,5,2128.78,none,0.0,99,31.93,2259.71,card,,no_campaign,0
O000001275,SESS000008446,C004323,A0000568,S067,Санкт-Петербург,ios,2025-11-11 17:17:04,2025-11-11,2025-11-11 13:00:00,11,2851.94,none,0.0,149,42.78,3043.72,sbp,,no_campaign,0
O000001284,SESS000008511,C000793,A0003148,S044,Москва,android,2025-11-11 17:39:01,2025-11-11,2025-11-11 20:00:00,5,2216.1,percent,155.13,199,33.24,2293.22,sbp,,no_campaign,0
O000001331,SESS000008769,C002259,A0000252,S016,Москва,ios,2025-11-11 17:57:08,2025-11-11,2025-11-11 17:00:00,8,2104.91,percent,147.34,199,31.57,2188.14,card,,no_campaign,0
O000001313,SESS000008670,C006332,A0005758,S037,Санкт-Петербург,android,2025-11-11 18:10:29,2025-11-11,2025-11-11 17:00:00,9,2160.89,free_delivery,0.0,0,32.41,2193.3,card,,no_campaign,0
O000001322,SESS000008715,C007756,A0006590,S050,Казань,web,2025-11-11 18:14:50,2025-11-11,2025-11-11 10:00:00,9,3608.66,none,0.0,149,0.0,3757.66,card,,no_campaign,0
O000001274,SESS000008427,C007399,A0003111,S062,Санкт-Петербург,ios,2025-11-11 18:19:20,2025-11-11,2025-11-11 16:00:00,13,1619.23,none,0.0,199,0.0,1818.23,card,,no_campaign,0
O000001321,SESS000008711,C005146,A0000751,S067,Екатеринбург,android,2025-11-11 18:31:08,2025-11-11,2025-11-11 11:00:00,8,1031.85,none,0.0,199,15.48,1246.33,card,,no_campaign,0
O000001240,SESS000008156,C000751,A0009774,S015,Москва,ios,2025-11-11 18:36:18,2025-11-11,2025-11-11 22:00:00,17,5279.63,free_delivery,0.0,0,79.19,5358.82,sbp,,no_campaign,0
O000001297,SESS000008568,C004437,A0014930,S002,Москва,android,2025-11-11 18:40:05,2025-11-11,2025-11-11 19:00:00,8,3011.83,none,0.0,149,60.24,3221.07,sbp,,no_campaign,0
O000001324,SESS000008720,C007090,A0006038,S080,Москва,ios,2025-11-11 18:41:31,2025-11-11,2025-11-11 16:00:00,9,2384.21,none,0.0,149,47.68,2580.89,card,,no_campaign,0
O000001260,SESS000008318,C001142,A0004513,S011,Москва,android,2025-11-11 18:46:19,2025-11-11,2025-11-11 19:00:00,9,4393.73,none,0.0,0,65.91,4459.64,card,,no_campaign,0
O000001343,SESS000008876,C003556,A0010635,S058,Санкт-Петербург,android,2025-11-11 18:51:39,2025-11-11,2025-11-11 10:00:00,14,3408.75,none,0.0,199,0.0,3607.75,card,,no_campaign,0
O000001295,SESS000008554,C001249,A0003217,S025,Новосибирск,ios,2025-11-11 18:52:38,2025-11-11,2025-11-11 14:00:00,7,1886.18,none,0.0,149,28.29,2063.47,cash,,no_campaign,0
O000001336,SESS000008818,C008436,A0009019,S002,Москва,android,2025-11-11 19:07:33,2025-11-11,2025-11-11 22:00:00,10,3534.22,none,0.0,0,0.0,3534.22,sbp,,no_campaign,0
O000001323,SESS000008716,C001494,A0001644,S013,Москва,android,2025-11-11 19:20:18,2025-11-11,2025-11-11 10:00:00,16,2871.15,none,0.0,149,43.07,3063.22,card,,no_campaign,0
O000001249,SESS000008210,C004296,A0009519,S029,Москва,web,2025-11-11 19:33:54,2025-11-11,2025-11-11 22:00:00,6,2767.37,fixed_amount,150.0,99,41.51,2757.88,card,,no_campaign,0
O000001315,SESS000008693,C001371,A0003407,S058,Новосибирск,ios,2025-11-11 19:50:19,2025-11-11,2025-11-11 19:00:00,12,2918.24,none,0.0,99,0.0,3017.24,card,,no_campaign,0
O000001332,SESS000008773,C004595,A0000599,S078,Москва,web,2025-11-11 20:02:03,2025-11-11,2025-11-11 20:00:00,17,3973.01,none,0.0,199,79.46,4251.47,sbp,,no_campaign,0
O000001304,SESS000008604,C003436,A0009042,S080,Москва,ios,2025-11-11 20:09:34,2025-11-11,2025-11-11 11:00:00,5,3506.1,none,0.0,149,70.12,3725.22,card,,no_campaign,0
O000001308,SESS000008628,C006867,A0013350,S058,Москва,web,2025-11-11 20:13:23,2025-11-11,2025-11-11 22:00:00,6,2664.73,none,0.0,199,39.97,2903.7,card,,no_campaign,0
O000001244,SESS000008180,C000066,A0006307,S039,Санкт-Петербург,android,2025-11-11 20:19:27,2025-11-11,2025-11-11 18:00:00,9,2181.68,fixed_amount,150.0,99,43.63,2174.31,card,,no_campaign,0
O000001317,SESS000008700,C006984,A0004263,S020,Казань,android,2025-11-11 20:21:58,2025-11-11,2025-11-11 16:00:00,15,1900.34,fixed_amount,300.0,199,0.0,1799.34,card,,no_campaign,0
O000001242,SESS000008176,C005219,A0014463,S067,Москва,ios,2025-11-11 20:24:12,2025-11-11,2025-11-11 16:00:00,8,2002.13,none,0.0,99,30.03,2131.16,card,,no_campaign,0
O000001257,SESS000008273,C007575,A0013968,S033,Москва,web,2025-11-11 20:27:54,2025-11-11,2025-11-11 20:00:00,5,2168.07,none,0.0,99,0.0,2267.07,card,,no_campaign,0
O000001339,SESS000008833,C007222,A0012365,S062,Москва,ios,2025-11-11 20:31:59,2025-11-11,2025-11-11 19:00:00,12,1656.59,fixed_amount,300.0,99,24.85,1480.44,card,,no_campaign,0
O000001328,SESS000008755,C001793,A0003804,S021,Москва,ios,2025-11-11 20:32:17,2025-11-11,2025-11-11 11:00:00,14,2841.99,fixed_amount,200.0,99,56.84,2797.83,card,,no_campaign,0
O000001238,SESS000008142,C006696,A0005787,S066,Казань,ios,2025-11-11 20:36:50,2025-11-11,2025-11-11 16:00:00,8,3124.57,percent,218.72,149,0.0,3054.85,card,,no_campaign,0
O000001330,SESS000008765,C006040,A0005917,S073,Екатеринбург,ios,2025-11-11 20:38:24,2025-11-11,2025-11-11 21:00:00,10,2454.73,none,0.0,99,49.09,2602.82,cash,,no_campaign,0
O000001246,SESS000008191,C008311,A0011629,S040,Москва,android,2025-11-11 20:40:39,2025-11-11,2025-11-11 20:00:00,15,3182.83,fixed_amount,150.0,199,47.74,3279.57,card,,no_campaign,0
O000001241,SESS000008157,C004535,A0006717,S026,Санкт-Петербург,ios,2025-11-11 20:45:30,2025-11-11,2025-11-11 19:00:00,10,3866.15,fixed_amount,200.0,199,57.99,3923.14,sbp,,no_campaign,0
O000001288,SESS000008528,C003454,A0006335,S014,Москва,android,2025-11-11 20:50:05,2025-11-11,2025-11-11 12:00:00,13,1708.14,none,0.0,99,34.16,1841.3,card,,no_campaign,0
O000001326,SESS000008729,C002579,A0003473,S075,Москва,ios,2025-11-11 20:53:38,2025-11-11,2025-11-11 14:00:00,10,3421.07,none,0.0,99,51.32,3571.39,card,,no_campaign,0
O000001280,SESS000008464,C003090,A0003918,S013,Москва,android,2025-11-11 20:58:59,2025-11-11,2025-11-11 21:00:00,6,3396.07,none,0.0,149,0.0,3545.07,card,,no_campaign,0
O000001281,SESS000008469,C001082,A0007703,S008,Москва,android,2025-11-11 20:59:18,2025-11-11,2025-11-11 16:00:00,7,1654.76,none,0.0,149,24.82,1828.58,sbp,,no_campaign,0
O000001290,SESS000008534,C005883,A0010434,S006,Москва,ios,2025-11-11 21:09:38,2025-11-11,2025-11-11 22:00:00,6,1326.27,none,0.0,99,26.53,1451.8,card,,no_campaign,0
O000001340,SESS000008851,C002951,A0003794,S053,Казань,ios,2025-11-11 21:14:05,2025-11-11,2025-11-11 12:00:00,9,3085.61,fixed_amount,300.0,149,46.28,2980.89,card,,no_campaign,0
O000001267,SESS000008382,C000549,A0001754,S037,Санкт-Петербург,web,2025-11-11 21:33:38,2025-11-11,2025-11-11 21:00:00,7,3170.99,none,0.0,0,0.0,3170.99,card,,no_campaign,0
O000001269,SESS000008387,C007012,A0014116,S060,Казань,android,2025-11-11 21:49:20,2025-11-11,2025-11-11 18:00:00,6,2436.69,free_delivery,0.0,0,48.73,2485.42,card,,no_campaign,0
O000001312,SESS000008658,C003635,A0007606,S046,Москва,ios,2025-11-11 21:52:28,2025-11-11,2025-11-11 20:00:00,11,1257.5,percent,188.62,149,18.86,1236.73,card,,no_campaign,0
O000001302,SESS000008579,C001731,A0002228,S017,Москва,android,2025-11-11 21:56:07,2025-11-11,2025-11-11 17:00:00,15,2625.1,fixed_amount,300.0,0,39.38,2364.48,card,,no_campaign,0
O000001320,SESS000008710,C002803,A0005141,S049,Новосибирск,android,2025-11-11 22:02:04,2025-11-11,2025-11-11 19:00:00,10,1929.99,percent,193.0,149,28.95,1914.94,card,,no_campaign,0
O000001337,SESS000008820,C007508,A0008506,S026,Москва,ios,2025-11-11 22:18:48,2025-11-11,2025-11-11 17:00:00,7,4782.91,none,0.0,0,0.0,4782.91,card,,no_campaign,0
O000001273,SESS000008426,C000269,A0009852,S001,Москва,ios,2025-11-11 22:21:01,2025-11-11,2025-11-11 14:00:00,8,4114.61,percent,288.02,99,61.72,3987.31,cash,,no_campaign,0
O000001294,SESS000008553,C006526,A0003690,S076,Новосибирск,web,2025-11-11 22:23:53,2025-11-11,2025-11-11 14:00:00,9,2640.47,none,0.0,199,39.61,2879.08,sbp,,no_campaign,0
O000001329,SESS000008758,C001886,A0014513,S065,Москва,ios,2025-11-11 22:32:08,2025-11-11,2025-11-11 12:00:00,8,5567.24,none,0.0,149,83.51,5799.75,card,,no_campaign,0
O000001245,SESS000008188,C001083,A0011237,S061,Москва,ios,2025-11-11 23:06:45,2025-11-11,2025-11-11 18:00:00,10,4486.72,none,0.0,99,0.0,4585.72,card,,no_campaign,0
O000001293,SESS000008549,C001553,A0003531,S078,Казань,web,2025-11-11 23:10:04,2025-11-11,2025-11-11 20:00:00,9,1753.48,none,0.0,149,26.3,1928.78,card,,no_campaign,0
O000001265,SESS000008370,C005476,A0014172,S066,Москва,ios,2025-11-11 23:26:48,2025-11-11,2025-11-11 19:00:00,10,4662.93,fixed_amount,150.0,149,0.0,4661.93,card,,no_campaign,0
O000001286,SESS000008525,C000709,A0006671,S022,Москва,android,2025-11-11 23:29:21,2025-11-11,2025-11-11 21:00:00,6,3928.2,none,0.0,0,0.0,3928.2,card,,no_campaign,0
O000001248,SESS000008196,C004046,A0012547,S017,Москва,ios,2025-11-11 23:35:35,2025-11-11,2025-11-11 19:00:00,12,1646.64,none,0.0,199,32.93,1878.57,card,,no_campaign,0
O000001253,SESS000008247,C008372,A0004762,S030,Москва,web,2025-11-11 23:49:49,2025-11-11,2025-11-11 10:00:00,12,1010.04,none,0.0,99,20.2,1129.24,cash,,no_campaign,0
O000001243,SESS000008179,C006111,A0005168,S036,Новосибирск,ios,2025-11-11 23:50:16,2025-11-11,2025-11-11 13:00:00,9,1324.36,none,0.0,99,19.87,1443.23,card,,no_campaign,0
O000001251,SESS000008229,C004825,A0010330,S059,Санкт-Петербург,android,2025-11-11 23:58:28,2025-11-11,2025-11-11 17:00:00,9,3109.96,none,0.0,199,46.65,3355.61,sbp,,no_campaign,0
O000001266,SESS000008379,C005129,A0004221,S022,Москва,web,2025-11-12 00:12:23,2025-11-11,2025-11-11 14:00:00,8,4797.26,fixed_amount,500.0,99,71.96,4468.22,card,,no_campaign,0
O000001301,SESS000008577,C008278,A0014251,S004,Москва,web,2025-11-12 00:13:28,2025-11-11,2025-11-11 14:00:00,13,3145.51,fixed_amount,150.0,99,47.18,3141.69,card,,no_campaign,0
O000001307,SESS000008618,C006501,A0008472,S033,Москва,android,2025-11-12 00:22:13,2025-11-11,2025-11-11 22:00:00,8,2991.3,none,0.0,99,44.87,3135.17,card,,no_campaign,0
O000001325,SESS000008726,C002460,A0004905,S068,Москва,web,2025-11-12 00:28:13,2025-11-11,2025-11-11 19:00:00,5,3948.22,fixed_amount,500.0,0,0.0,3448.22,card,,no_campaign,0
O000001428,SESS000009422,C001086,A0004880,S026,Москва,android,2025-11-12 08:46:24,2025-11-12,2025-11-12 17:00:00,10,3482.85,none,0.0,0,52.24,3535.09,card,,no_campaign,0
O000001403,SESS000009234,C005718,A0005962,S065,Москва,ios,2025-11-12 09:00:58,2025-11-12,2025-11-12 11:00:00,7,2549.63,none,0.0,99,38.24,2686.87,sbp,,no_campaign,0
O000001366,SESS000009011,C003503,A0009741,S010,Новосибирск,ios,2025-11-12 09:05:16,2025-11-12,2025-11-12 14:00:00,11,1413.01,none,0.0,149,28.26,1590.27,card,,no_campaign,0
O000001367,SESS000009014,C008343,A0008262,S049,Москва,android,2025-11-12 09:09:57,2025-11-12,2025-11-12 14:00:00,9,4105.5,none,0.0,149,61.58,4316.08,sbp,,no_campaign,0
O000001386,SESS000009149,C005632,A0009975,S042,Санкт-Петербург,ios,2025-11-12 09:27:20,2025-11-12,2025-11-12 14:00:00,13,6348.98,free_delivery,0.0,0,95.23,6444.21,card,,no_campaign,0
O000001379,SESS000009086,C006803,A0009098,S022,Москва,ios,2025-11-12 10:10:14,2025-11-12,2025-11-12 13:00:00,5,4122.9,none,0.0,99,82.46,4304.36,card,,no_campaign,0
O000001361,SESS000009002,C001184,A0011143,S050,Новосибирск,android,2025-11-12 10:10:53,2025-11-12,2025-11-12 16:00:00,14,2305.52,none,0.0,99,34.58,2439.1,card,,no_campaign,0
O000001368,SESS000009015,C002582,A0008770,S076,Екатеринбург,ios,2025-11-12 10:18:06,2025-11-12,2025-11-12 18:00:00,9,2826.07,percent,197.82,149,56.52,2833.76,card,,no_campaign,0
O000001399,SESS000009217,C007710,A0006684,S014,Екатеринбург,ios,2025-11-12 10:35:17,2025-11-12,2025-11-12 15:00:00,8,2957.43,none,0.0,0,59.15,3016.58,card,,no_campaign,0
O000001396,SESS000009194,C003063,A0001733,S016,Санкт-Петербург,web,2025-11-12 10:44:40,2025-11-12,2025-11-12 19:00:00,16,3308.9,percent,165.44,149,0.0,3292.45,card,,no_campaign,0
O000001410,SESS000009297,C003676,A0012100,S066,Москва,android,2025-11-12 10:46:15,2025-11-12,2025-11-12 21:00:00,12,2160.93,none,0.0,99,0.0,2259.93,sbp,,no_campaign,0
O000001398,SESS000009207,C004598,A0008621,S045,Москва,ios,2025-11-12 10:46:51,2025-11-12,2025-11-12 15:00:00,6,3262.71,none,0.0,0,65.25,3327.96,card,,no_campaign,0
